0.0608649 0.0298755 -0.09916655 -0.02809485 -0.009600882 -0.01693844 -0.01828136
0.01733915 0.02614357 0.05238189 0.003889687 -0.03753578 -0.03681621 -0.01339675
0.03304906 0.03049651 -0.03253865 -0.005293461 -0.01045687 0.01033846 0.009918253
-0.07055693 -0.09177544 -0.04086389 -0.04840301 -0.01580605 -0.04445017 -0.02623034
0.05619728 0.05445024 -0.02239984 0.04431861 -0.01564739 0.01118079 0.02276127
0.04767792 0.03353219 -0.037052 -0.07462529 -0.01166702 -0.03893602 -0.0508203
0.05651655 0.05392237 -0.01803438 -0.008397547 -0.02086501 -0.004864327 0.02327719
0.03238635 0.02689626 -0.02945821 0.05073843 -0.001261597 0.005151225 -0.006666915
0.006259701 -0.003370602 -0.02691159 -0.0647515 -0.06015254 0.02983976 0.1156919
0.004363273 0.006503831 -0.02374417 -0.04556185 -0.03226048 0.04628855 0.08734147
0.06087868 0.07115589 0.02441342 0.03738589 0.01061913 0.01018627 0.02636653
-0.00556818 -0.005148477 0.000243931 -0.04998056 -0.001714407 -0.0329735 -0.03525845
0.08590881 0.07842346 -0.001815315 0.01321761 -0.006384377 0.02501186 0.01113289
-0.006244589 -0.03198273 -0.03234999 -0.03662028 -0.02273485 -0.01933492 0.00734263
0.01118994 0.01233072 0.001410665 0.02923049 -0.01210354 -0.02014723 -0.0160613
0.008223658 0.01234518 -0.001780247 -0.007386582 -0.002652341 0.02594233 0.0564936
0.05825819 0.04409266 -0.03956073 -0.02168551 -0.005218444 0.04944807 0.08241712
0.03981335 0.03505445 -0.02692449 -0.003961565 0.01043595 0.00755134 -0.02258592
0.03655136 0.03810994 -0.03505334 -0.01942822 0.04596568 0.04587711 0.03591687
-0.00582828 -0.006625188 -0.02284652 -0.02190038 -0.01201028 -0.02940365 -0.02023592
-0.05554324 -0.06010828 0.005888259 -0.06950748 -0.01930276 -0.04882673 -0.03132751
0.0228359 0.02317831 -0.004194499 -0.03356953 -0.03255722 0.02231934 0.07537475
0.05382456 0.04281197 -0.07159276 -0.04980015 -0.07092137 -0.03439708 0.01130891
0.03859832 0.03582682 -0.01964626 -0.03737466 0.06783745 0.01093097 -0.05685509
-0.006605125 -0.01994919 -0.05364963 -0.03466106 0.006126133 0.0457779 0.05374933
0.03871655 0.01882576 -0.10971 -0.03297819 0.01575406 -0.0208448 -0.02552826
0.00769749 -0.002030016 -0.018215 0.01169861 -0.001827846 0.02214816 0.02101232
-0.01074097 -0.005115627 0.03072649 0.04218908 -0.04230809 0.02304039 0.06593185
0.04662266 0.02059879 -0.06892023 -0.0538493 0.005780265 0.02092849 0.003123635
