0.6129169 0.5874527 -0.248492 0.03857983 0.1118789 0.08155392 -0.07359678 0.6072986 -0.145966 0.06464353 0.1132401 0.09880211 -0.04874145 0.5158241 0.1452312 -0.03920345 0.02631305 0.09570305 0.4668245 0.02421896 0.05350167 0.009016697 0.3435708 0.1380832 -0.2116426 0.3732078 0.3041343 0.6915647
0.624931 0.6211155 -0.1198896 0.08779349 0.05245853 0.1045667 0.03775333 0.6666162 -0.001238151 0.1266808 0.05905968 0.1283045 0.07717729 0.5653558 0.1854937 0.01240501 0.05088154 0.07857773 0.5078859 0.06718704 0.1096479 0.02103572 0.3087608 0.1253867 -0.1788026 0.4419921 0.3956744 0.7633674
0.5721714 0.5567321 -0.1537759 0.0953062 0.04259135 0.0713571 0.04692864 0.6043646 -0.005740601 0.1446882 0.06425015 0.094385 0.05597702 0.6237144 0.1948148 0.04677226 0.05702875 0.02063899 0.6040127 0.1381497 0.1200417 -0.01576367 0.386038 0.1580964 -0.2116476 0.3916286 0.3114877 0.6910341
0.5409883 0.5328326 -0.1466226 0.076573 0.014274 0.08297902 0.06917662 0.5822569 0.01875753 0.1407526 0.02641861 0.1139164 0.1096176 0.7317326 0.2857468 0.04987743 0.1243792 0.1503932 0.6329791 0.07607812 0.233823 0.1780585 0.3121668 0.1123012 -0.1543718 0.4176731 0.4127625 0.7430548
0.5598263 0.548996 -0.1763392 0.07635885 0.04767101 -0.004008955 -0.08859653 0.5924862 -0.03561317 0.1342296 0.06324246 0.03358882 -0.04920532 0.6617106 0.2144206 0.06191689 0.1267014 0.1155252 0.5598445 0.1262274 0.1744617 0.04993267 0.3163575 0.1035775 -0.1890161 0.4934583 0.527209 0.949734
0.5806798 0.5685907 -0.1766492 0.002812573 0.01177911 0.02200519 -0.0001063489 0.6163583 -0.02993798 0.06182938 0.0279433 0.03213882 0.001818432 0.6256009 0.2086519 0.03670254 0.06932075 0.06320812 0.5103402 0.08903502 0.1339409 0.06084436 0.302253 0.1141573 -0.1801266 0.3894623 0.3484401 0.7001017
0.6378409 0.6115889 -0.1701655 0.07964303 0.04045877 0.08230579 0.03078597 0.6420578 -0.0175738 0.1409372 0.05494477 0.1220914 0.07107659 0.7017203 0.2621364 0.09446775 0.1755492 0.1182888 0.5474498 0.1473828 0.1959722 0.07033529 0.2959209 0.1318859 -0.1550567 0.4673135 0.4297612 0.7694803
0.7580511 0.7190825 -0.2629193 0.1052298 0.04208126 0.1024975 0.04140118 0.733111 -0.1222648 0.1687871 0.0633851 0.1166186 0.03773204 0.6516811 0.2182634 0.08060275 0.01938584 -0.03812343 0.5403663 0.1847938 0.1654494 -0.02887455 0.2571544 0.06758243 -0.1985502 0.4553755 0.4919624 0.9106693
0.6438453 0.6312793 -0.2004042 0.02545848 0.07107026 0.08144359 -0.006078824 0.6658586 -0.07557271 0.07159538 0.08611466 0.09760581 0.007501784 0.6267503 0.1629963 0.0552099 0.06749249 0.06046837 0.5172844 0.1575904 0.1907521 0.06888154 0.1981707 0.07339715 -0.1301366 0.4808277 0.5113186 0.8586759
0.7165612 0.7059874 -0.1168189 0.1527386 0.09188741 0.08382793 -0.006052484 0.7541252 0.01794443 0.2005944 0.106869 0.1001596 0.005124771 0.5381262 0.1701759 0.02778597 0.04243636 0.03486658 0.5191251 0.1201036 0.1272745 0.0311667 0.2188916 0.0250649 -0.1754843 0.3977144 0.4823189 0.8687679
0.6784388 0.6660226 -0.2361915 0.03494757 0.03641717 0.0483898 0.009228277 0.7093046 -0.1051682 0.08250422 0.0555987 0.08373971 0.03577442 0.6313533 0.2056906 0.05585699 0.09833038 0.07046767 0.4949176 0.1908363 0.1686179 -0.002715183 0.2401013 0.07103322 -0.1557999 0.4521534 0.4959607 0.8663947
0.6152273 0.6039229 -0.1477583 0.1754293 0.01344421 0.09081642 0.03091134 0.647111 -0.008956601 0.2302828 0.02240854 0.1056851 0.04768584 0.6057825 0.1607791 0.05139948 0.05704511 0.05032137 0.5471946 0.1430715 0.2559825 0.1033834 0.2473514 0.1014637 -0.1587289 0.5652605 0.5506843 0.9222122
